region_id,timestamp,energy_consumption,building_type,population_density,historical_peak
R4,2025-12-09 17:00:00,192.22750387628778,Residential,4746,440
R1,2025-12-09 18:00:00,198.59792603645764,Residential,6781,300
R2,2025-12-09 18:00:00,115.06834283572712,Commercial,7086,450
R3,2025-12-09 18:00:00,229.65108014648717,Residential,7624,400
R4,2025-12-09 18:00:00,106.91446747077052,Residential,4746,440
R1,2025-12-09 19:00:00,142.69175774139913,Residential,6781,300
R2,2025-12-09 19:00:00,140.8425041231841,Commercial,7086,450
R3,2025-12-09 19:00:00,399.3310462069749,Residential,7624,400
R4,2025-12-09 19:00:00,308.14866995092746,Residential,4746,440
R1,2025-12-09 20:00:00,120.56534887230302,Residential,6781,300
R2,2025-12-09 20:00:00,319.42220293152957,Commercial,7086,450
R3,2025-12-09 20:00:00,142.48805617755113,Residential,7624,400
R4,2025-12-09 20:00:00,134.0606345748239,Residential,4746,440
R1,2025-12-09 21:00:00,133.04662062667393,Residential,6781,300
R2,2025-12-09 21:00:00,172.954081090286,Commercial,7086,450
R3,2025-12-09 21:00:00,276.5693750427687,Residential,7624,400
R4,2025-12-09 21:00:00,368.97572582463533,Residential,4746,440
R1,2025-12-09 22:00:00,168.3969674051885,Residential,6781,300
R2,2025-12-09 22:00:00,394.68858207398995,Commercial,7086,450
R3,2025-12-09 22:00:00,367.53004337041284,Residential,7624,400
R4,2025-12-09 22:00:00,350.89593912842975,Residential,4746,440
R1,2025-12-09 23:00:00,158.29382284474735,Residential,6781,300
R2,2025-12-09 23:00:00,319.57560474931597,Commercial,7086,450
R3,2025-12-09 23:00:00,254.07588027354944,Residential,7624,400
R4,2025-12-09 23:00:00,91.66754030516498,Residential,4746,440
R1,2025-12-10 00:00:00,195.32188139948857,Residential,6781,300
R2,2025-12-10 00:00:00,357.64153344448556,Commercial,7086,450
R3,2025-12-10 00:00:00,170.81399734520897,Residential,7624,400
R4,2025-12-10 00:00:00,337.25302937960964,Residential,4746,440
R1,2025-12-10 01:00:00,153.44014776592735,Residential,6781,300
R2,2025-12-10 01:00:00,357.8113819477779,Commercial,7086,450
R3,2025-12-10 01:00:00,259.52689941704847,Residential,7624,400
R4,2025-12-10 01:00:00,244.36586206147882,Residential,4746,440
R1,2025-12-10 02:00:00,254.02144826288202,Residential,6781,300
R2,2025-12-10 02:00:00,340.6224303226656,Commercial,7086,450
R3,2025-12-10 02:00:00,103.82866168972932,Residential,7624,400
R4,2025-12-10 02:00:00,312.26873526178224,Residential,4746,440
R1,2025-12-10 03:00:00,162.14417416155428,Residential,6781,300
R2,2025-12-10 03:00:00,350.80232192445123,Commercial,7086,450
R3,2025-12-10 03:00:00,388.1333127854358,Residential,7624,400
R4,2025-12-10 03:00:00,183.89948439831488,Residential,4746,440
R1,2025-12-10 04:00:00,100.85098193589192,Residential,6781,300
R2,2025-12-10 04:00:00,87.9280644047866,Commercial,7086,450
R3,2025-12-10 04:00:00,218.85745832680163,Residential,7624,400
R4,2025-12-10 04:00:00,363.38499458315505,Residential,4746,440
R1,2025-12-10 05:00:00,208.19867973728014,Residential,6781,300
R2,2025-12-10 05:00:00,125.98111046759112,Commercial,7086,450
R3,2025-12-10 05:00:00,228.863583934166,Residential,7624,400
R4,2025-12-10 05:00:00,292.48835429588837,Residential,4746,440
R1,2025-12-10 06:00:00,269.03210112993844,Residential,6781,300
R2,2025-12-10 06:00:00,251.4949907570827,Commercial,7086,450
R3,2025-12-10 06:00:00,151.94118222472235,Residential,7624,400
R4,2025-12-10 06:00:00,272.30226980174996,Residential,4746,440
R1,2025-12-10 07:00:00,231.9689858315773,Residential,6781,300
R2,2025-12-10 07:00:00,399.06518964879245,Commercial,7086,450
R3,2025-12-10 07:00:00,324.8736502849901,Residential,7624,400
R4,2025-12-10 07:00:00,327.0724185632804,Residential,4746,440
R1,2025-12-10 08:00:00,165.00724804253977,Residential,6781,300
R2,2025-12-10 08:00:00,374.3779529542967,Commercial,7086,450
R3,2025-12-10 08:00:00,190.9655950010881,Residential,7624,400
R4,2025-12-10 08:00:00,93.02252007148084,Residential,4746,440
R1,2025-12-10 09:00:00,312.0803609817293,Residential,6781,300
R2,2025-12-10 09:00:00,125.55074643992675,Commercial,7086,450
R3,2025-12-10 09:00:00,380.9823048538072,Residential,7624,400
R4,2025-12-10 09:00:00,186.87512385057346,Residential,4746,440
R1,2025-12-10 10:00:00,376.5575925232213,Residential,6781,300
R2,2025-12-10 10:00:00,273.26206886700106,Commercial,7086,450
R3,2025-12-10 10:00:00,179.50629002134716,Residential,7624,400
R4,2025-12-10 10:00:00,86.50264773870941,Residential,4746,440
R1,2025-12-10 11:00:00,215.89145106391143,Residential,6781,300
R2,2025-12-10 11:00:00,176.64869557151576,Commercial,7086,450
R3,2025-12-10 11:00:00,199.47172389380484,Residential,7624,400
R4,2025-12-10 11:00:00,302.174754649771,Residential,4746,440
R1,2025-12-10 12:00:00,249.0193486665288,Residential,6781,300
R2,2025-12-10 12:00:00,252.6177964117454,Commercial,7086,450
R3,2025-12-10 12:00:00,109.70333834198019,Residential,7624,400
R4,2025-12-10 12:00:00,294.9330652625181,Residential,4746,440
R1,2025-12-10 13:00:00,217.88095854299291,Residential,6781,300
R2,2025-12-10 13:00:00,313.95938021038967,Commercial,7086,450
R3,2025-12-10 13:00:00,148.6984654549769,Residential,7624,400
R4,2025-12-10 13:00:00,268.25021481795113,Residential,4746,440
R1,2025-12-10 14:00:00,117.7127365964773,Residential,6781,300
R2,2025-12-10 14:00:00,311.7353064019335,Commercial,7086,450
R3,2025-12-10 14:00:00,384.34160296784614,Residential,7624,400
R4,2025-12-10 14:00:00,317.42299559206936,Residential,4746,440
R1,2025-12-10 15:00:00,247.1524267042103,Residential,6781,300
R2,2025-12-10 15:00:00,291.68558043405926,Commercial,7086,450
R3,2025-12-10 15:00:00,257.3386984508623,Residential,7624,400
R4,2025-12-10 15:00:00,200.85033282656605,Residential,4746,440
R1,2025-12-10 16:00:00,377.4495984208343,Residential,6781,300
R2,2025-12-10 16:00:00,202.10503087430573,Commercial,7086,450
R3,2025-12-10 16:00:00,88.1174796982009,Residential,7624,400
R4,2025-12-10 16:00:00,347.8662231279518,Residential,4746,440
R1,2025-12-10 17:00:00,189.33888840487236,Residential,6781,300
R2,2025-12-10 17:00:00,214.09123114625342,Commercial,7086,450
R3,2025-12-10 17:00:00,213.90434220831563,Residential,7624,400
R4,2025-12-10 17:00:00,173.14215368252903,Residential,4746,440
R1,2025-12-10 18:00:00,247.4697625072902,Residential,6781,300
R2,2025-12-10 18:00:00,265.4503625764797,Commercial,7086,450
R3,2025-12-10 18:00:00,197.2166118546876,Residential,7624,400
R4,2025-12-10 18:00:00,198.6905212374282,Residential,4746,440
R1,2025-12-10 19:00:00,106.14363101378117,Residential,6781,300
R2,2025-12-10 19:00:00,199.24493683955163,Commercial,7086,450
R3,2025-12-10 19:00:00,112.50538913615891,Residential,7624,400
R4,2025-12-10 19:00:00,143.39080835979593,Residential,4746,440
R1,2025-12-10 20:00:00,183.1863996967564,Residential,6781,300
R2,2025-12-10 20:00:00,218.79488017982248,Commercial,7086,450
R3,2025-12-10 20:00:00,289.80066351549607,Residential,7624,400
R4,2025-12-10 20:00:00,330.12781369298074,Residential,4746,440
R1,2025-12-10 21:00:00,336.3915233176527,Residential,6781,300
R2,2025-12-10 21:00:00,190.54243563073237,Commercial,7086,450
R3,2025-12-10 21:00:00,206.23678877378308,Residential,7624,400
R4,2025-12-10 21:00:00,121.39909696773238,Residential,4746,440
R1,2025-12-10 22:00:00,204.2594817375857,Residential,6781,300
R2,2025-12-10 22:00:00,233.21838838295412,Commercial,7086,450
R3,2025-12-10 22:00:00,278.3852253713902,Residential,7624,400
R4,2025-12-10 22:00:00,322.33257175575284,Residential,4746,440
R1,2025-12-10 23:00:00,137.66347388525574,Residential,6781,300
R2,2025-12-10 23:00:00,135.9912466816114,Commercial,7086,450
R3,2025-12-10 23:00:00,364.31042388791,Residential,7624,400
R4,2025-12-10 23:00:00,206.15022203669199,Residential,4746,440
R1,2025-12-11 00:00:00,303.7716079661222,Residential,6781,300
R2,2025-12-11 00:00:00,199.6330593305356,Commercial,7086,450
R3,2025-12-11 00:00:00,333.1674074606804,Residential,7624,400
R4,2025-12-11 00:00:00,122.38908269116536,Residential,4746,440
R1,2025-12-11 01:00:00,365.86469708880577,Residential,6781,300
R2,2025-12-11 01:00:00,202.57223317024688,Commercial,7086,450
R3,2025-12-11 01:00:00,317.00142876317716,Residential,7624,400
R4,2025-12-11 01:00:00,84.50179246079486,Residential,4746,440
R1,2025-12-11 02:00:00,385.04449244219006,Residential,6781,300
R2,2025-12-11 02:00:00,328.7847611817483,Commercial,7086,450
R3,2025-12-11 02:00:00,210.332558699193,Residential,7624,400
R4,2025-12-11 02:00:00,395.0754734761764,Residential,4746,440
R1,2025-12-11 03:00:00,369.3295788428899,Residential,6781,300
R2,2025-12-11 03:00:00,313.18720805385465,Commercial,7086,450
R3,2025-12-11 03:00:00,361.12137589598865,Residential,7624,400
R4,2025-12-11 03:00:00,362.23549904644267,Residential,4746,440
R1,2025-12-11 04:00:00,255.92016775064354,Residential,6781,300
R2,2025-12-11 04:00:00,102.78730236305736,Commercial,7086,450
R3,2025-12-11 04:00:00,369.325924467664,Residential,7624,400
R4,2025-12-11 04:00:00,368.49064512105036,Residential,4746,440
R1,2025-12-11 05:00:00,116.60702520877543,Residential,6781,300
R2,2025-12-11 05:00:00,289.0506176840198,Commercial,7086,450
R3,2025-12-11 05:00:00,308.5908757106307,Residential,7624,400
R4,2025-12-11 05:00:00,369.4555775867392,Residential,4746,440
R1,2025-12-11 06:00:00,97.36460038534837,Residential,6781,300
R2,2025-12-11 06:00:00,267.4081004357711,Commercial,7086,450
R3,2025-12-11 06:00:00,112.95248998031326,Residential,7624,400
R4,2025-12-11 06:00:00,209.1946029540157,Residential,4746,440
R1,2025-12-11 07:00:00,202.1902090308984,Residential,6781,300
R2,2025-12-11 07:00:00,319.27293271398185,Commercial,7086,450
R3,2025-12-11 07:00:00,130.86086453783918,Residential,7624,400
R4,2025-12-11 07:00:00,140.05688503225588,Residential,4746,440
R1,2025-12-11 08:00:00,293.71432559493724,Residential,6781,300
R2,2025-12-11 08:00:00,122.56024106871283,Commercial,7086,450
R3,2025-12-11 08:00:00,368.9873648749957,Residential,7624,400
R4,2025-12-11 08:00:00,323.32540718423246,Residential,4746,440
R1,2025-12-11 09:00:00,327.4539569787469,Residential,6781,300
R2,2025-12-11 09:00:00,258.489178772199,Commercial,7086,450
R3,2025-12-11 09:00:00,347.57732967522753,Residential,7624,400
R4,2025-12-11 09:00:00,395.325450470461,Residential,4746,440
R1,2025-12-11 10:00:00,175.51124157899028,Residential,6781,300
R2,2025-12-11 10:00:00,181.88546708329952,Commercial,7086,450
R3,2025-12-11 10:00:00,225.3123989516962,Residential,7624,400
R4,2025-12-11 10:00:00,85.03084789741169,Residential,4746,440
R1,2025-12-11 11:00:00,362.9196144953079,Residential,6781,300
R2,2025-12-11 11:00:00,138.50760795024422,Commercial,7086,450
R3,2025-12-11 11:00:00,380.2243728372528,Residential,7624,400
R4,2025-12-11 11:00:00,284.2473196615738,Residential,4746,440
R1,2025-12-11 12:00:00,331.0470751173016,Residential,6781,300
R2,2025-12-11 12:00:00,130.97183913856102,Commercial,7086,450
R3,2025-12-11 12:00:00,236.99777948708092,Residential,7624,400
R4,2025-12-11 12:00:00,344.61295666574904,Residential,4746,440
R1,2025-12-11 13:00:00,156.53649974151253,Residential,6781,300
R2,2025-12-11 13:00:00,327.1602593984314,Commercial,7086,450
R3,2025-12-11 13:00:00,325.16184004176796,Residential,7624,400
R4,2025-12-11 13:00:00,218.57955091071858,Residential,4746,440
R1,2025-12-11 14:00:00,346.7445216136027,Residential,6781,300
R2,2025-12-11 14:00:00,253.32076616291178,Commercial,7086,450
R3,2025-12-11 14:00:00,279.528170125479,Residential,7624,400
R4,2025-12-11 14:00:00,353.7091489553004,Residential,4746,440
R1,2025-12-11 15:00:00,350.59599291222,Residential,6781,300
R2,2025-12-11 15:00:00,167.29193254557947,Commercial,7086,450
R3,2025-12-11 15:00:00,297.69981443486074,Residential,7624,400
R4,2025-12-11 15:00:00,214.24340922619692,Residential,4746,440
R1,2025-12-11 16:00:00,125.3354497551021,Residential,6781,300
R2,2025-12-11 16:00:00,128.9013382136544,Commercial,7086,450
R3,2025-12-11 16:00:00,250.70974499051368,Residential,7624,400
R4,2025-12-11 16:00:00,120.03025153544382,Residential,4746,440
R1,2025-12-11 17:00:00,271.12372108636185,Residential,6781,300
R2,2025-12-11 17:00:00,331.26552324417065,Commercial,7086,450
R3,2025-12-11 17:00:00,210.92103374379562,Residential,7624,400
R4,2025-12-11 17:00:00,183.26223766584593,Residential,4746,440
R1,2025-12-11 18:00:00,309.7994492574197,Residential,6781,300
R2,2025-12-11 18:00:00,119.05390261079387,Commercial,7086,450
R3,2025-12-11 18:00:00,318.8476124548482,Residential,7624,400
R4,2025-12-11 18:00:00,107.68187733393056,Residential,4746,440
R1,2025-12-11 19:00:00,240.107550443377,Residential,6781,300
R2,2025-12-11 19:00:00,128.72494512498696,Commercial,7086,450
R3,2025-12-11 19:00:00,248.14775779502867,Residential,7624,400
R4,2025-12-11 19:00:00,170.28633661404137,Residential,4746,440
R1,2025-12-11 20:00:00,134.71019115781613,Residential,6781,300
R2,2025-12-11 20:00:00,110.98078782241032,Commercial,7086,450
R3,2025-12-11 20:00:00,241.8486570756461,Residential,7624,400
R4,2025-12-11 20:00:00,374.7744148490129,Residential,4746,440
R1,2025-12-11 21:00:00,347.1082000986017,Residential,6781,300
R2,2025-12-11 21:00:00,133.9305229728282,Commercial,7086,450
R3,2025-12-11 21:00:00,137.84620723226152,Residential,7624,400
R4,2025-12-11 21:00:00,342.5731636887915,Residential,4746,440
R1,2025-12-11 22:00:00,184.61694741770177,Residential,6781,300
R2,2025-12-11 22:00:00,393.7321037702254,Commercial,7086,450
R3,2025-12-11 22:00:00,166.7816617128108,Residential,7624,400
R4,2025-12-11 22:00:00,261.62619738639887,Residential,4746,440
R1,2025-12-11 23:00:00,110.98391971527242,Residential,6781,300
R2,2025-12-11 23:00:00,115.74543539154838,Commercial,7086,450
R3,2025-12-11 23:00:00,215.85022067988277,Residential,7624,400
R4,2025-12-11 23:00:00,323.8341648151943,Residential,4746,440
R1,2025-12-12 00:00:00,130.48503701437772,Residential,6781,300
R2,2025-12-12 00:00:00,379.2253320061515,Commercial,7086,450
R3,2025-12-12 00:00:00,239.9927091735628,Residential,7624,400
R4,2025-12-12 00:00:00,165.09656129842097,Residential,4746,440
R1,2025-12-12 01:00:00,368.1237534446102,Residential,6781,300
R2,2025-12-12 01:00:00,91.41913022640495,Commercial,7086,450
R3,2025-12-12 01:00:00,312.0238021360009,Residential,7624,400
R4,2025-12-12 01:00:00,114.42031379474815,Residential,4746,440
R1,2025-12-12 02:00:00,123.16126886805091,Residential,6781,300
R2,2025-12-12 02:00:00,356.37757821720834,Commercial,7086,450
R3,2025-12-12 02:00:00,307.32273567249166,Residential,7624,400
R4,2025-12-12 02:00:00,111.60691054106681,Residential,4746,440
R1,2025-12-12 03:00:00,204.44705164187747,Residential,6781,300
R2,2025-12-12 03:00:00,225.5810134659785,Commercial,7086,450
R3,2025-12-12 03:00:00,315.81142059972444,Residential,7624,400
R4,2025-12-12 03:00:00,214.30130630486386,Residential,4746,440
R1,2025-12-12 04:00:00,366.1373178439869,Residential,6781,300
R2,2025-12-12 04:00:00,165.48919313995617,Commercial,7086,450
R3,2025-12-12 04:00:00,242.6488257390492,Residential,7624,400
R4,2025-12-12 04:00:00,200.53958821320498,Residential,4746,440
R1,2025-12-12 05:00:00,359.0533098032896,Residential,6781,300
R2,2025-12-12 05:00:00,202.53255229640536,Commercial,7086,450
R3,2025-12-12 05:00:00,163.85067948712316,Residential,7624,400
R4,2025-12-12 05:00:00,108.60673002826371,Residential,4746,440
R1,2025-12-12 06:00:00,118.64077496052914,Residential,6781,300
R2,2025-12-12 06:00:00,164.67682840645605,Commercial,7086,450
R3,2025-12-12 06:00:00,337.59213619425367,Residential,7624,400
R4,2025-12-12 06:00:00,127.27551386587706,Residential,4746,440
R1,2025-12-12 07:00:00,332.89401057216935,Residential,6781,300
R2,2025-12-12 07:00:00,372.277531559007,Commercial,7086,450
R3,2025-12-12 07:00:00,116.41840635922276,Residential,7624,400
R4,2025-12-12 07:00:00,184.66647822286447,Residential,4746,440
R1,2025-12-12 08:00:00,106.60185816562947,Residential,6781,300
R2,2025-12-12 08:00:00,173.8004836674947,Commercial,7086,450
R3,2025-12-12 08:00:00,214.61419298711797,Residential,7624,400
R4,2025-12-12 08:00:00,220.5046163938273,Residential,4746,440
R1,2025-12-12 09:00:00,138.76759860441805,Residential,6781,300
R2,2025-12-12 09:00:00,298.73417234579756,Commercial,7086,450
R3,2025-12-12 09:00:00,212.37234814858905,Residential,7624,400
R4,2025-12-12 09:00:00,209.91988999775617,Residential,4746,440
R1,2025-12-12 10:00:00,204.06464403898698,Residential,6781,300
R2,2025-12-12 10:00:00,322.8172247209234,Commercial,7086,450
R3,2025-12-12 10:00:00,260.9731643329508,Residential,7624,400
R4,2025-12-12 10:00:00,101.918532516614,Residential,4746,440
R1,2025-12-12 11:00:00,264.0939223894512,Residential,6781,300
R2,2025-12-12 11:00:00,271.2487071059286,Commercial,7086,450
R3,2025-12-12 11:00:00,380.4774819009374,Residential,7624,400
R4,2025-12-12 11:00:00,104.20752007053824,Residential,4746,440
R1,2025-12-12 12:00:00,306.17319234355165,Residential,6781,300
R2,2025-12-12 12:00:00,135.6679579917821,Commercial,7086,450
R3,2025-12-12 12:00:00,368.9956038621207,Residential,7624,400
R4,2025-12-12 12:00:00,315.7535894807421,Residential,4746,440
R1,2025-12-12 13:00:00,155.13728542054153,Residential,6781,300
R2,2025-12-12 13:00:00,195.81245499056408,Commercial,7086,450
R3,2025-12-12 13:00:00,109.04429976218893,Residential,7624,400
R4,2025-12-12 13:00:00,378.4831558428322,Residential,4746,440
R1,2025-12-12 14:00:00,167.58551766378136,Residential,6781,300
R2,2025-12-12 14:00:00,333.723229242314,Commercial,7086,450
R3,2025-12-12 14:00:00,216.37755809137334,Residential,7624,400
R4,2025-12-12 14:00:00,81.61106027554365,Residential,4746,440
R1,2025-12-12 15:00:00,128.74255358494577,Residential,6781,300
R2,2025-12-12 15:00:00,145.47479788809497,Commercial,7086,450
R3,2025-12-12 15:00:00,212.9107018694886,Residential,7624,400
R4,2025-12-12 15:00:00,270.08164462063695,Residential,4746,440
R1,2025-12-12 16:00:00,124.3601174050761,Residential,6781,300
R2,2025-12-12 16:00:00,101.43134550617492,Commercial,7086,450
R3,2025-12-12 16:00:00,240.958413734331,Residential,7624,400
R4,2025-12-12 16:00:00,149.8249509811998,Residential,4746,440
R1,2025-12-12 17:00:00,352.52985148611936,Residential,6781,300
R2,2025-12-12 17:00:00,158.33787783390488,Commercial,7086,450
R3,2025-12-12 17:00:00,344.6472522952349,Residential,7624,400
R4,2025-12-12 17:00:00,234.41236881086186,Residential,4746,440
R1,2025-12-12 18:00:00,153.82735258990277,Residential,6781,300
R2,2025-12-12 18:00:00,223.17229280767305,Commercial,7086,450
R3,2025-12-12 18:00:00,397.32837715243994,Residential,7624,400
R4,2025-12-12 18:00:00,204.3864604212451,Residential,4746,440
R1,2025-12-12 19:00:00,90.29200683308893,Residential,6781,300
R2,2025-12-12 19:00:00,153.39869966262708,Commercial,7086,450
R3,2025-12-12 19:00:00,81.07765097434452,Residential,7624,400
R4,2025-12-12 19:00:00,273.98700888201427,Residential,4746,440
R1,2025-12-12 20:00:00,92.87647473533404,Residential,6781,300
R2,2025-12-12 20:00:00,374.59394528196907,Commercial,7086,450
R3,2025-12-12 20:00:00,94.82640861660919,Residential,7624,400
R4,2025-12-12 20:00:00,332.96029067752835,Residential,4746,440
R1,2025-12-12 21:00:00,387.6584544619181,Residential,6781,300
R2,2025-12-12 21:00:00,362.9623748993859,Commercial,7086,450
R3,2025-12-12 21:00:00,126.21721396355944,Residential,7624,400
R4,2025-12-12 21:00:00,322.11930782932575,Residential,4746,440
R1,2025-12-12 22:00:00,371.644414980162,Residential,6781,300
R2,2025-12-12 22:00:00,293.92458984876896,Commercial,7086,450
R3,2025-12-12 22:00:00,373.5585971025644,Residential,7624,400
R4,2025-12-12 22:00:00,342.85130845108336,Residential,4746,440
R1,2025-12-12 23:00:00,189.75886418367057,Residential,6781,300
R2,2025-12-12 23:00:00,231.14094668705533,Commercial,7086,450
R3,2025-12-12 23:00:00,155.02218415038516,Residential,7624,400
R4,2025-12-12 23:00:00,217.39321238171135,Residential,4746,440
R1,2025-12-13 00:00:00,357.997604371651,Residential,6781,300
R2,2025-12-13 00:00:00,186.96571999424458,Commercial,7086,450
R3,2025-12-13 00:00:00,220.71946415840043,Residential,7624,400
R4,2025-12-13 00:00:00,364.6713940138341,Residential,4746,440
R1,2025-12-13 01:00:00,247.26411671541624,Residential,6781,300
R2,2025-12-13 01:00:00,155.66750915431996,Commercial,7086,450
R3,2025-12-13 01:00:00,219.76131740370988,Residential,7624,400
R4,2025-12-13 01:00:00,156.7322035365908,Residential,4746,440
R1,2025-12-13 02:00:00,303.37006309689957,Residential,6781,300
R2,2025-12-13 02:00:00,243.76998167579808,Commercial,7086,450
R3,2025-12-13 02:00:00,117.83785054854867,Residential,7624,400
R4,2025-12-13 02:00:00,251.35581463949308,Residential,4746,440
R1,2025-12-13 03:00:00,269.9694167086403,Residential,6781,300
R2,2025-12-13 03:00:00,132.09262242025775,Commercial,7086,450
R3,2025-12-13 03:00:00,259.9456567297887,Residential,7624,400
R4,2025-12-13 03:00:00,248.53049413862823,Residential,4746,440
R1,2025-12-13 04:00:00,315.4622486504454,Residential,6781,300
R2,2025-12-13 04:00:00,320.5298758933887,Commercial,7086,450
R3,2025-12-13 04:00:00,305.72225083573636,Residential,7624,400
R4,2025-12-13 04:00:00,271.2577367942872,Residential,4746,440
R1,2025-12-13 05:00:00,376.6335541264737,Residential,6781,300
R2,2025-12-13 05:00:00,348.14510314207524,Commercial,7086,450
R3,2025-12-13 05:00:00,155.89195563672462,Residential,7624,400
R4,2025-12-13 05:00:00,344.918826160948,Residential,4746,440
R1,2025-12-13 06:00:00,328.5822955357255,Residential,6781,300
R2,2025-12-13 06:00:00,156.17067537609086,Commercial,7086,450
R3,2025-12-13 06:00:00,260.3512635082178,Residential,7624,400
R4,2025-12-13 06:00:00,294.30620148083653,Residential,4746,440
R1,2025-12-13 07:00:00,156.32671842584523,Residential,6781,300
R2,2025-12-13 07:00:00,163.98561757856186,Commercial,7086,450
R3,2025-12-13 07:00:00,151.2943235418379,Residential,7624,400
R4,2025-12-13 07:00:00,82.32948087961728,Residential,4746,440
R1,2025-12-13 08:00:00,375.31885244756694,Residential,6781,300
R2,2025-12-13 08:00:00,196.98580456494307,Commercial,7086,450
R3,2025-12-13 08:00:00,246.97275725316132,Residential,7624,400
R4,2025-12-13 08:00:00,246.50298634812498,Residential,4746,440
R1,2025-12-13 09:00:00,114.87902568225458,Residential,6781,300
R2,2025-12-13 09:00:00,281.0467879406129,Commercial,7086,450
R3,2025-12-13 09:00:00,181.5281499164215,Residential,7624,400
R4,2025-12-13 09:00:00,132.5570127714223,Residential,4746,440
R1,2025-12-13 10:00:00,162.9716483449022,Residential,6781,300
R2,2025-12-13 10:00:00,83.53649637190557,Commercial,7086,450
R3,2025-12-13 10:00:00,152.79323039594115,Residential,7624,400
R4,2025-12-13 10:00:00,296.5898535987367,Residential,4746,440
R1,2025-12-13 11:00:00,195.14190990314512,Residential,6781,300
R2,2025-12-13 11:00:00,144.10856966627446,Commercial,7086,450
R3,2025-12-13 11:00:00,244.49121114674625,Residential,7624,400
R4,2025-12-13 11:00:00,192.85740963822934,Residential,4746,440
R1,2025-12-13 12:00:00,319.2635409843682,Residential,6781,300
R2,2025-12-13 12:00:00,167.4867570005371,Commercial,7086,450
R3,2025-12-13 12:00:00,272.87758759545954,Residential,7624,400
R4,2025-12-13 12:00:00,138.70189163444854,Residential,4746,440
R1,2025-12-13 13:00:00,271.52357652646003,Residential,6781,300
R2,2025-12-13 13:00:00,250.1294665827251,Commercial,7086,450
R3,2025-12-13 13:00:00,151.20470054114145,Residential,7624,400
R4,2025-12-13 13:00:00,134.37763283396467,Residential,4746,440
R1,2025-12-13 14:00:00,167.60905837219045,Residential,6781,300
R2,2025-12-13 14:00:00,141.88495144177017,Commercial,7086,450
R3,2025-12-13 14:00:00,128.76386197779237,Residential,7624,400
R4,2025-12-13 14:00:00,283.5941783732295,Residential,4746,440
R1,2025-12-13 15:00:00,113.92493185535744,Residential,6781,300
R2,2025-12-13 15:00:00,355.6273975244604,Commercial,7086,450
R3,2025-12-13 15:00:00,283.10726664446804,Residential,7624,400
R4,2025-12-13 15:00:00,321.4709124730076,Residential,4746,440
R1,2025-12-13 16:00:00,106.64404141674777,Residential,6781,300
R2,2025-12-13 16:00:00,266.9694862248065,Commercial,7086,450
R3,2025-12-13 16:00:00,167.97050071805572,Residential,7624,400
R4,2025-12-13 16:00:00,115.28324550680338,Residential,4746,440
R1,2025-12-13 17:00:00,188.07104422982033,Residential,6781,300
R2,2025-12-13 17:00:00,145.3259191649407,Commercial,7086,450
R3,2025-12-13 17:00:00,372.2159036864967,Residential,7624,400
R4,2025-12-13 17:00:00,116.11703955982854,Residential,4746,440
R1,2025-12-13 18:00:00,120.50552678869593,Residential,6781,300
R2,2025-12-13 18:00:00,312.70546588185977,Commercial,7086,450
R3,2025-12-13 18:00:00,386.8389520354821,Residential,7624,400
R4,2025-12-13 18:00:00,331.20951556219177,Residential,4746,440
R1,2025-12-13 19:00:00,210.9058162776225,Residential,6781,300
R2,2025-12-13 19:00:00,204.42656808025177,Commercial,7086,450
R3,2025-12-13 19:00:00,209.35805039762676,Residential,7624,400
R4,2025-12-13 19:00:00,135.57172687410994,Residential,4746,440
R1,2025-12-13 20:00:00,372.728115406136,Residential,6781,300
R2,2025-12-13 20:00:00,164.438092575482,Commercial,7086,450
R3,2025-12-13 20:00:00,371.5073756770402,Residential,7624,400
R4,2025-12-13 20:00:00,185.89719256765267,Residential,4746,440
R1,2025-12-13 21:00:00,158.6330714597891,Residential,6781,300
R2,2025-12-13 21:00:00,226.7717067203073,Commercial,7086,450
R3,2025-12-13 21:00:00,229.37870256878375,Residential,7624,400
R4,2025-12-13 21:00:00,296.87105076004906,Residential,4746,440
R1,2025-12-13 22:00:00,307.78712696967426,Residential,6781,300
R2,2025-12-13 22:00:00,317.0528309136312,Commercial,7086,450
R3,2025-12-13 22:00:00,375.0378539782728,Residential,7624,400
R4,2025-12-13 22:00:00,81.25191249215132,Residential,4746,440
R1,2025-12-13 23:00:00,260.92314967142545,Residential,6781,300
R2,2025-12-13 23:00:00,270.01497659467003,Commercial,7086,450
R3,2025-12-13 23:00:00,111.17480428179053,Residential,7624,400
R4,2025-12-13 23:00:00,262.0370625097042,Residential,4746,440
R1,2025-12-14 00:00:00,316.4277234227342,Residential,6781,300
R2,2025-12-14 00:00:00,253.97605348379673,Commercial,7086,450
R3,2025-12-14 00:00:00,349.28020901265296,Residential,7624,400
R4,2025-12-14 00:00:00,207.4521104243314,Residential,4746,440
R1,2025-12-14 01:00:00,342.13815920467147,Residential,6781,300
R2,2025-12-14 01:00:00,186.97744432593106,Commercial,7086,450
R3,2025-12-14 01:00:00,311.81194732127045,Residential,7624,400
R4,2025-12-14 01:00:00,353.1973606859416,Residential,4746,440
R1,2025-12-14 02:00:00,254.56954213098027,Residential,6781,300
R2,2025-12-14 02:00:00,104.40910867471064,Commercial,7086,450
R3,2025-12-14 02:00:00,86.21149285451779,Residential,7624,400
